LOCA	month	day	crop_trial	trial	type_plant	transect	p_genera	p_species	order	po_fam	po_genera	po_species	Identified	Abundance
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_interruptum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_interruptum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_interruptum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_interruptum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_interruptum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_interruptum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_interruptum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_interruptum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_interruptum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_interruptum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_interruptum	Yes	1
Oueled_Sghir	5	24	Cucumis_melo	FAP2	MHEP	T3	Cucurbita	Cucurbita_pepo	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_interruptum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_lucidulum	Yes	1
Mzamza_Janoubia	5	31	Solanum_melongena	FAP2	MHEP	T3	Pimpinella	Pimpinella_anisum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_lucidulum	Yes	1
Mzamza_Janoubia	5	31	Solanum_melongena	FAP2	MHEP	T3	Pimpinella	Pimpinella_anisum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_lucidulum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Oueled_Sghir	6	29	Cucumis_melo	FAP2	MHEP	T3	Cucurbita	Cucurbita_pepo	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Oueled_Sghir	6	29	Cucumis_melo	FAP2	MHEP	T3	Cucurbita	Cucurbita_pepo	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Oueled_Sghir	6	29	Cucumis_melo	FAP2	MHEP	T3	Cucurbita	Cucurbita_pepo	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Oueled_Sghir	6	29	Cucumis_melo	FAP2	MHEP	T3	Cucurbita	Cucurbita_pepo	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Oueled_Sghir	5	24	Cucumis_melo	FAP2	MHEP	T3	Helianthus	Helianthus_annuus	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Oueled_Sghir	5	24	Cucumis_melo	FAP2	MHEP	T3	Helianthus	Helianthus_annuus	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Oueled_Sghir	5	24	Cucumis_melo	FAP2	MHEP	T3	Helianthus	Helianthus_annuus	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Oueled_Sghir	5	24	Cucumis_melo	FAP2	MHEP	T3	Cucurbita	Cucurbita_pepo	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Mzamza_Janoubia	5	31	Solanum_melongena	FAP2	MHEP	T3	Pimpinella	Pimpinella_anisum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Mzamza_Janoubia	5	31	Solanum_melongena	FAP2	MHEP	T3	Pimpinella	Pimpinella_anisum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Mzamza_Janoubia	5	31	Solanum_melongena	FAP2	MHEP	T3	Pimpinella	Pimpinella_anisum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Mzamza_Janoubia	6	13	Solanum_melongena	FAP2	MHEP	T3	Helianthus	Helianthus_annuus	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_minutissimum	Yes	1
Oueled_Sghir	2	26	Vicia_faba	FAP2	MHEP	T3	Linum	Linum_usitatissimum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_subhirtum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_subhirtum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_subhirtum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_subhirtum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_subhirtum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_subhirtum	Yes	1
Mzamza_Janoubia	5	31	Solanum_melongena	FAP2	MHEP	T3	Pimpinella	Pimpinella_anisum	HYMENOPTERA	MEGACHILIDAE	Megachilinae	Megachilinae_Osmiini	No	1
Oueled_Sghir	2	13	Vicia_faba	FAP2	MHEP	T3	Linum	Linum_usitatissimum	HYMENOPTERA	APIDAE	Nomada	Nomada_bifasciata	Yes	1
Oueled_Sghir	2	26	Vicia_faba	FAP2	MHEP	T3	Linum	Linum_usitatissimum	HYMENOPTERA	APIDAE	Nomada	Nomada_bifasciata	Yes	1
Mzamza_Janoubia	6	13	Solanum_melongena	FAP2	MHEP	T3	Anethum	Anethum_graveolens	HYMENOPTERA	HALICTIDAE	Nomiapis	Nomiapis_bispinosa_albocincta	Yes	1
Mzamza_Janoubia	6	13	Solanum_melongena	FAP2	MHEP	T3	Cucurbita	Cucurbita_pepo	HYMENOPTERA	HALICTIDAE	Nomiapis	Nomiapis_bispinosa_albocincta	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Nomioides	Nomioides_facilis	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Nomioides	Nomioides_facilis	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Nomioides	Nomioides_facilis	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Nomioides	Nomioides_facilis	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Nomioides	Nomioides_facilis	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Nomioides	Nomioides_facilis	Yes	1
Mzamza_Janoubia	5	31	Solanum_melongena	FAP2	MHEP	T3	Pimpinella	Pimpinella_anisum	HYMENOPTERA	HALICTIDAE	Nomioides	Nomioides_facilis	Yes	1
Mzamza_Janoubia	5	31	Solanum_melongena	FAP2	MHEP	T3	Pimpinella	Pimpinella_anisum	HYMENOPTERA	HALICTIDAE	Nomioides	Nomioides_facilis	Yes	1
Oueled_Sghir	2	26	Vicia_faba	FAP2	MHEP	T3	Linum	Linum_usitatissimum	HYMENOPTERA	MEGACHILIDAE	Osmia	Osmia_tricornis	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	SPHECIDAE	Oxybelus	Oxybelus__sp.	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	SPHECIDAE	Oxybelus	Oxybelus__sp.	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	SPHECIDAE	Oxybelus	Oxybelus__sp.	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	SPHECIDAE	Oxybelus	Oxybelus__sp.	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	SPHECIDAE	Oxybelus	Oxybelus__sp.	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	SPHECIDAE	Oxybelus	Oxybelus__sp.	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	SPHECIDAE	Oxybelus	Oxybelus__sp.	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	SPHECIDAE	Oxybelus	Oxybelus__sp.	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	SPHECIDAE	Oxybelus	Oxybelus__sp.	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	SPHECIDAE	Oxybelus	Oxybelus__sp.	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	SPHECIDAE	Oxybelus	Oxybelus__sp.	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	SPHECIDAE	Oxybelus	Oxybelus__sp.	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	SPHECIDAE	Oxybelus	Oxybelus__sp.	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	SPHECIDAE	Oxybelus	Oxybelus__sp.	Yes	1
Mzamza_Janoubia	5	31	Solanum_melongena	FAP2	MHEP	T3	Pimpinella	Pimpinella_anisum	HYMENOPTERA	SPHECIDAE	Oxybelus	Oxybelus__sp.	Yes	1
Mzamza_Janoubia	5	31	Solanum_melongena	FAP2	MHEP	T3	Pimpinella	Pimpinella_anisum	HYMENOPTERA	SPHECIDAE	Oxybelus	Oxybelus__sp.	Yes	1
Mzamza_Janoubia	5	31	Solanum_melongena	FAP2	MHEP	T3	Pimpinella	Pimpinella_anisum	HYMENOPTERA	SPHECIDAE	Oxybelus	Oxybelus__sp.	Yes	1
Mzamza_Janoubia	5	31	Solanum_melongena	FAP2	MHEP	T3	Pimpinella	Pimpinella_anisum	HYMENOPTERA	SCOLIIDAE	Scolia	Scolia_hortorum	Yes	1
Mzamza_Janoubia	5	31	Solanum_melongena	FAP2	MHEP	T3	Pimpinella	Pimpinella_anisum	HYMENOPTERA	HALICTIDAE	Seladonia	Seladonia_gemmella	Yes	1
Oueled_Sghir	2	26	Vicia_faba	FAP2	MHEP	T3	Linum	Linum_usitatissimum	HYMENOPTERA	VESPIDAE	Vespa	Vespa_crabro	Yes	1
Mzamza_Janoubia	6	13	Solanum_melongena	FAP2	MHEP	T3	Anethum	Anethum_graveolens	HYMENOPTERA	VESPIDAE	Vespa	Vespa_crabro	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	POMPILIDAE	VESPOIDEA	VESPOIDEA_POMPILIDAE	Yes	1
Mzamza_Janoubia	5	31	Solanum_melongena	FAP2	MHEP	T3	Helianthus	Helianthus_annuus	HYMENOPTERA	Apidae	Xylocopa	Xylocopa_pubescens	Yes	1
Mzamza_Janoubia	5	31	Solanum_melongena	FAP2	MHEP	T3	Helianthus	Helianthus_annuus	HYMENOPTERA	Apidae	Xylocopa	Xylocopa_pubescens	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	MEGACHILIDAE	Megachile	Megachile__sp.	Yes	1
Oueled_Sghir	3	11	Vicia_faba	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Sphecodes	Sphecodes__sp.	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Sphecodes	Sphecodes__sp.	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Sphecodes	Sphecodes__sp.	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Sphecodes	Sphecodes__sp.	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	MHEP	T3	Coriandrum	Coriandrum_sativum	HYMENOPTERA	HALICTIDAE	Sphecodes	Sphecodes__sp.	Yes	1
Mzamza_Janoubia	5	31	Solanum_melongena	FAP2	MHEP	T3	Pimpinella	Pimpinella_anisum	HYMENOPTERA	HALICTIDAE	Sphecodes	Sphecodes__sp.	Yes	1
Mzamza_Janoubia	5	31	Solanum_melongena	FAP2	MHEP	T3	Pimpinella	Pimpinella_anisum	HYMENOPTERA	HALICTIDAE	Sphecodes	Sphecodes__sp.	Yes	1
Oueled_Sghir	2	13	Vicia_faba	FAP2	Wild	T4	Rosmarinus	Rosmarinus_officinalis	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena__sp.	No	1
Oueled_Sghir	5	14	Cucumis_melo	FAP2	Wild	T4	Centaurea	Centaurea_calcitrapa	HYMENOPTERA	APIDAE	Eucera	Eucera__sp.	No	1
Oueled_Sghir	5	14	Cucumis_melo	FAP2	Wild	T4	Centaurea	Centaurea_calcitrapa	HYMENOPTERA	APIDAE	Eucera	Eucera__sp.	No	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	COLLETIDAE	Hylaeus	Hylaeus__sp.	No	1
Oueled_Sghir	5	24	Cucumis_melo	FAP2	Wild	T4	Cichorium	Cichorium_intybus	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Oueled_Sghir	2	13	Vicia_faba	FAP2	Wild	T4	Rosmarinus	Rosmarinus_officinalis	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	INSECTA	INSECTA	INSECTA	INSECTA	No	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_(Micrandrena)__sp.	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_(Micrandrena)__sp.	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_aerinifrons	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_aerinifrons	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_aerinifrons	Yes	1
Oueled_Sghir	5	24	Cucumis_melo	FAP2	Wild	T4	Cichorium	Cichorium_intybus	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_labialis	Yes	1
Oueled_Sghir	2	13	Vicia_faba	FAP2	Wild	T4	Rosmarinus	Rosmarinus_officinalis	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_obsoleta	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_obsoleta	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_obsoleta	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_obsoleta	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_obsoleta	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_obsoleta	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_obsoleta	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_obsoleta	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_obsoleta	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_obsoleta	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_tebessana	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_tebessana	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_verticalis	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	ANDRENIDAE	Andrena	Andrena_verticalis	Yes	1
Oueled_Sghir	4	8	Vicia_faba	FAP2	Wild	T4	Papaver	Papaver_rhoeas	HYMENOPTERA	APIDAE	Anthophora	Anthophora_calcarata	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	APIDAE	Apis	Apis_mellifera	Yes	1
Oueled_Sghir	5	14	Cucumis_melo	FAP2	Wild	T4	Centaurea	Centaurea_calcitrapa	HYMENOPTERA	APIDAE	Bombus	Bombus_terrestris_africanus	Yes	1
Oueled_Sghir	5	14	Cucumis_melo	FAP2	Wild	T4	Centaurea	Centaurea_calcitrapa	HYMENOPTERA	Chrysididae	Chrysididae	Chrysididae	Yes	1
Oueled_Sghir	5	14	Cucumis_melo	FAP2	Wild	T4	Centaurea	Centaurea_calcitrapa	HYMENOPTERA	CHRYSIDIDAE	CHRYSIDOIDEA	CHRYSIDOIDEA_CHRYSIDIDAE	Yes	1
Oueled_Sghir	4	8	Vicia_faba	FAP2	Wild	T4	Linum	Linum_usitatissimum	HYMENOPTERA	SCOLIIDAE	Dasyscolia	Dasyscolia_ciliata	Yes	1
Oueled_Sghir	5	14	Cucumis_melo	FAP2	Wild	T4	Centaurea	Centaurea_calcitrapa	DIPTERA	SYRPHIDAE	DIPTERA	DIPTERA_SYRPHIDAE	Yes	1
Oueled_Sghir	5	14	Cucumis_melo	FAP2	Wild	T4	Centaurea	Centaurea_calcitrapa	HYMENOPTERA	APIDAE	Eucera	Eucera_obliterata	Yes	1
Oueled_Sghir	5	14	Cucumis_melo	FAP2	Wild	T4	Centaurea	Centaurea_calcitrapa	HYMENOPTERA	APIDAE	Eucera	Eucera_obliterata	Yes	1
Oueled_Sghir	5	14	Cucumis_melo	FAP2	Wild	T4	Centaurea	Centaurea_calcitrapa	HYMENOPTERA	APIDAE	Eucera	Eucera_obliterata	Yes	1
Oueled_Sghir	5	24	Cucumis_melo	FAP2	Wild	T4	Cichorium	Cichorium_intybus	HYMENOPTERA	APIDAE	Eucera	Eucera_obliterata	Yes	1
Oueled_Sghir	5	24	Cucumis_melo	FAP2	Wild	T4	Cichorium	Cichorium_intybus	HYMENOPTERA	HALICTIDAE	Halictus	Halictus_fulvipes	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_algericolellum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_algericolellum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_algericolellum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_interruptum	Yes	1
Oueled_Sghir	6	29	Cucumis_melo	FAP2	Wild	T4	Cichorium	Cichorium_intybus	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Oueled_Sghir	5	24	Cucumis_melo	FAP2	Wild	T4	Cichorium	Cichorium_intybus	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Oueled_Sghir	5	24	Cucumis_melo	FAP2	Wild	T4	Cichorium	Cichorium_intybus	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Oueled_Sghir	5	24	Cucumis_melo	FAP2	Wild	T4	Cichorium	Cichorium_intybus	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_malachurum	Yes	1
Oueled_Sghir	5	14	Cucumis_melo	FAP2	Wild	T4	Centaurea	Centaurea_calcitrapa	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_subhirtum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_subhirtum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_subhirtum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_subhirtum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_subhirtum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_subhirtum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_subhirtum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_subhirtum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_subhirtum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_subhirtum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_subhirtum	Yes	1
Mzamza_Janoubia	5	6	Solanum_melongena	FAP2	Wild	T4	Sinapis	Sinapis_arvensis	HYMENOPTERA	HALICTIDAE	Lasioglossum	Lasioglossum_subhirtum	Yes	1
